id,ANCHEYEAR,STATE,FUNDAM,MEMNUM,FARNUM,ANNNEWMEMNUM,ANNREDMEMNUM,EMPNUM,EMPNUMSIGN,BUSSTNAME,COLGRANUM,RETSOLNUM,DISPERNUM,UNENUM,COLEMPLNUM,RETEMPLNUM,DISEMPLNUM,UNEEMPLNUM,WEBSITSIGN,FORINVESTSIGN,STOCKTRANSIGN,PUBSTATE
d8071a739aa75a3b91bd882495a5f79f69fb6c2b2f9cbec5,2018.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0
743e550a617316d5dfeb56c3cffd66d796504f229a5e149a,2015.0,2.0,8.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
743e550a617316d5dfeb56c3cffd66d796504f229a5e149a,2016.0,2.0,10.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
743e550a617316d5dfeb56c3cffd66d796504f229a5e149a,2017.0,2.0,5.0,,,,,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
743e550a617316d5dfeb56c3cffd66d796504f229a5e149a,2018.0,2.0,5.0,,,,,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
beb4aaaa89e0a0aeb088182d080f4c6b7dffc52d0215e66e,2015.0,2.0,50.0,,,,,3.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,,3.0
beb4aaaa89e0a0aeb088182d080f4c6b7dffc52d0215e66e,2016.0,2.0,50.0,,,,,6.0,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,,,3.0
beb4aaaa89e0a0aeb088182d080f4c6b7dffc52d0215e66e,2017.0,2.0,50.0,,,,,7.0,,,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,,,3.0
beb4aaaa89e0a0aeb088182d080f4c6b7dffc52d0215e66e,2018.0,2.0,15.0,,,,,6.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,,,3.0
47645761dc56bb8cfbeec4fb37911cbe846b5deada97b2a9,2015.0,2.0,,,,,,5.0,2.0,开业,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
47645761dc56bb8cfbeec4fb37911cbe846b5deada97b2a9,2017.0,2.0,,,,,,10.0,2.0,开业,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
47645761dc56bb8cfbeec4fb37911cbe846b5deada97b2a9,2018.0,2.0,,,,,,5.0,1.0,开业,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0
47645761dc56bb8cfbeec4fb37911cbe846b5deada97b2a9,2016.0,2.0,,,,,,15.0,2.0,开业,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0
f000950527a6feb6653bfed0b6378feb17d2d17f963aecff,2015.0,2.0,,,,,,18.0,2.0,开业,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6653bfed0b6378feb17d2d17f963aecff,2016.0,2.0,,,,,,19.0,2.0,开业,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6653bfed0b6378feb17d2d17f963aecff,2017.0,2.0,,,,,,19.0,2.0,开业,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6653bfed0b6378feb17d2d17f963aecff,2018.0,2.0,,,,,,13.0,2.0,开业,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
d8071a739aa75a3b32717581a17b6ae0b938f2fd9d386941,2015.0,2.0,,,,,,6.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
d8071a739aa75a3b32717581a17b6ae0b938f2fd9d386941,2016.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0
d8071a739aa75a3b32717581a17b6ae0b938f2fd9d386941,2018.0,2.0,,,,,,3.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0
d8071a739aa75a3b32717581a17b6ae0b938f2fd9d386941,2017.0,2.0,,,,,,4.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0
ed38190adf12fceb3b9bf99ca5c22010f0be30dbac10f06b,2015.0,2.0,4.0,,,,,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
ed38190adf12fceb3b9bf99ca5c22010f0be30dbac10f06b,2016.0,2.0,50.0,,,,,5.0,,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,,,3.0
ed38190adf12fceb3b9bf99ca5c22010f0be30dbac10f06b,2017.0,2.0,7.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
ed38190adf12fceb3b9bf99ca5c22010f0be30dbac10f06b,2018.0,2.0,10.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
59b38c56de383683d55498e355fcb379cfafc21d712fdad5,2016.0,2.0,,,,,,2.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0
59b38c56de383683d55498e355fcb379cfafc21d712fdad5,2017.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0
59b38c56de383683d55498e355fcb379cfafc21d712fdad5,2018.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
59b38c56de3836837fb909dd5542ae149b22e7bf78c65ed6,2017.0,2.0,,,,,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
59b38c56de3836837fb909dd5542ae149b22e7bf78c65ed6,2018.0,2.0,,,,,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
f000950527a6feb678882554fc3af3cea96b6a12a58c613a,2015.0,2.0,,,,,,8.0,2.0,开业,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,3.0
f000950527a6feb678882554fc3af3cea96b6a12a58c613a,2016.0,2.0,,,,,,8.0,2.0,开业,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb678882554fc3af3cea96b6a12a58c613a,2017.0,2.0,,,,,,8.0,2.0,开业,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb678882554fc3af3cea96b6a12a58c613a,2018.0,2.0,,,,,,6.0,2.0,开业,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6d702eb80a0dcab14c66f5722065b745c,2015.0,2.0,,,,,,20.0,2.0,开业,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0
f000950527a6feb6d702eb80a0dcab14c66f5722065b745c,2016.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6d702eb80a0dcab14c66f5722065b745c,2017.0,2.0,,,,,,3.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6d702eb80a0dcab14c66f5722065b745c,2018.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
755db3b5c5f74eb46997cb23bf8f8f3714bbe86a523fdc70,2018.0,2.0,10.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
d8071a739aa75a3b07d8e3ee2be0f11d9ef223eb31df089d,2015.0,2.0,,,,,,20.0,2.0,开业,15.0,1.0,0.0,2.0,15.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0
d8071a739aa75a3b07d8e3ee2be0f11d9ef223eb31df089d,2016.0,2.0,,,,,,10.0,1.0,歇业,5.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
d8071a739aa75a3b07d8e3ee2be0f11d9ef223eb31df089d,2017.0,2.0,,,,,,10.0,2.0,歇业,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
d8071a739aa75a3b07d8e3ee2be0f11d9ef223eb31df089d,2018.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e0470a16a087386edabf868509e9ce69438de,2015.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e0470a16a087386edabf868509e9ce69438de,2016.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0
e9f7b28ec10e0470a16a087386edabf868509e9ce69438de,2017.0,2.0,,,,,,5.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e0470a16a087386edabf868509e9ce69438de,2018.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
beb4aaaa89e0a0ae9d5cafe410925cf5fc7662ff15a43a3c,2018.0,2.0,20.0,,,,,2.0,,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1.0
beb4aaaa89e0a0ae9d5cafe410925cf5fc7662ff15a43a3c,2017.0,2.0,20.0,,,,,2.0,,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,2.0
d8071a739aa75a3b7f10198af91f84b61fc7a975acc5b386,2015.0,2.0,,,,,,5.0,1.0,开业,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,,1.0
d8071a739aa75a3b7f10198af91f84b61fc7a975acc5b386,2016.0,2.0,,,,,,5.0,1.0,开业,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,,1.0
d8071a739aa75a3b7f10198af91f84b61fc7a975acc5b386,2017.0,2.0,,,,,,5.0,1.0,开业,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,,1.0
d8071a739aa75a3b7f10198af91f84b61fc7a975acc5b386,2018.0,2.0,,,,,,5.0,1.0,开业,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,,1.0
f1c1045b13d1832927ef930fd59ddde3e7a37c6925eb3349,2017.0,2.0,15.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f1c1045b13d1832927ef930fd59ddde3e7a37c6925eb3349,2018.0,2.0,2.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f1c1045b13d1832927ef930fd59ddde3e7a37c6925eb3349,2016.0,2.0,80.0,,,,,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
e9f7b28ec10e047056591afee9b144e243ce558580229b51,2017.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,3.0
e9f7b28ec10e047056591afee9b144e243ce558580229b51,2018.0,2.0,,,,,,1.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,,3.0
f000950527a6feb6409484861223bad3b4e65cc2be15b9a7,2015.0,2.0,,,,,,4.0,2.0,开业,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,3.0
f000950527a6feb6409484861223bad3b4e65cc2be15b9a7,2016.0,2.0,,,,,,4.0,1.0,开业,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0
f000950527a6feb6409484861223bad3b4e65cc2be15b9a7,2017.0,2.0,,,,,,4.0,2.0,开业,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0
f000950527a6feb6409484861223bad3b4e65cc2be15b9a7,2018.0,2.0,,,,,,3.0,2.0,开业,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0
f000950527a6feb6e317cc1d27612dcf126efebdb5d1c9a7,2015.0,2.0,,,,,,5.0,2.0,开业,1.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0
f000950527a6feb6e317cc1d27612dcf126efebdb5d1c9a7,2016.0,2.0,,,,,,5.0,2.0,开业,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0
f000950527a6feb6e317cc1d27612dcf126efebdb5d1c9a7,2017.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0
f000950527a6feb6e317cc1d27612dcf126efebdb5d1c9a7,2018.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
ed38190adf12fceb75ec9e157ca0716778ad88abcd8c7dc2,2015.0,2.0,5.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
ed38190adf12fceb75ec9e157ca0716778ad88abcd8c7dc2,2016.0,2.0,10.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
ed38190adf12fceb75ec9e157ca0716778ad88abcd8c7dc2,2017.0,2.0,10.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
ed38190adf12fceb75ec9e157ca0716778ad88abcd8c7dc2,2018.0,2.0,5.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb6c9eb762352ded8a58c5a1c0276788df2,2015.0,2.0,,,,,,13.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0
f000950527a6feb6c9eb762352ded8a58c5a1c0276788df2,2016.0,2.0,,,,,,8.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0
f000950527a6feb6c9eb762352ded8a58c5a1c0276788df2,2017.0,2.0,,,,,,5.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0
f000950527a6feb6c9eb762352ded8a58c5a1c0276788df2,2018.0,2.0,,,,,,10.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0
59b38c56de383683bf3f5ba7de1bea7c9cb4b11803b7cdf1,2017.0,2.0,,,,,,2.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0
59b38c56de383683bf3f5ba7de1bea7c9cb4b11803b7cdf1,2018.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
59b38c56de383683bf3f5ba7de1bea7c9cb4b11803b7cdf1,2016.0,2.0,,,,,,3.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
59b38c56de3836831bba73327442227fe4fe10941c6475a0,2017.0,2.0,,,,,,0.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
59b38c56de3836831bba73327442227fe4fe10941c6475a0,2018.0,2.0,,,,,,0.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
f000950527a6feb6de69cd758f7f90683a80a3571aad3676,2015.0,2.0,,,,,,1.0,2.0,开业,,,,,,,,,2.0,2.0,2.0,3.0
f000950527a6feb6de69cd758f7f90683a80a3571aad3676,2016.0,2.0,,,,,,1.0,2.0,歇业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e04704223467e02cff4bef98e40011a938e01,2015.0,2.0,,,,,,2.0,2.0,歇业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e04704223467e02cff4bef98e40011a938e01,2016.0,2.0,,,,,,8.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e04704223467e02cff4bef98e40011a938e01,2017.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e04704223467e02cff4bef98e40011a938e01,2018.0,2.0,,,,,,6.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e04706c1c5a77df3ec1bd966523c7d5f8f91f,2015.0,2.0,,,,,,2.0,2.0,歇业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e04706c1c5a77df3ec1bd966523c7d5f8f91f,2016.0,2.0,,,,,,6.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
e9f7b28ec10e04706c1c5a77df3ec1bd966523c7d5f8f91f,2017.0,2.0,,,,,,6.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
e9f7b28ec10e04706c1c5a77df3ec1bd966523c7d5f8f91f,2018.0,2.0,,,,,,6.0,1.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
8f19388cfd6e2b9cf658da3b600ec647ea42b74a184039d2,2015.0,2.0,10.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
8f19388cfd6e2b9cf658da3b600ec647ea42b74a184039d2,2016.0,2.0,10.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
8f19388cfd6e2b9cf658da3b600ec647ea42b74a184039d2,2017.0,2.0,10.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
8f19388cfd6e2b9cf658da3b600ec647ea42b74a184039d2,2018.0,2.0,7.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f1c1045b13d183299d5b5f71dcfeebaf477f495bce78cd12,2015.0,2.0,10.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f1c1045b13d183299d5b5f71dcfeebaf477f495bce78cd12,2016.0,2.0,2.0,,,,,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f1c1045b13d183299d5b5f71dcfeebaf477f495bce78cd12,2017.0,2.0,3.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f1c1045b13d183299d5b5f71dcfeebaf477f495bce78cd12,2018.0,2.0,2.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb60b890e07995aa9b763aa83b92aae6995,2015.0,2.0,,,,,,3.0,2.0,开业,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,,3.0
f000950527a6feb60b890e07995aa9b763aa83b92aae6995,2016.0,2.0,,,,,,3.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,,2.0
f000950527a6feb60b890e07995aa9b763aa83b92aae6995,2017.0,2.0,,,,,,3.0,2.0,开业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,,2.0
f000950527a6feb60b890e07995aa9b763aa83b92aae6995,2018.0,2.0,,,,,,6.0,1.0,开业,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0
d8071a739aa75a3b48abceef5500e3c2e04067091b22964d,2015.0,2.0,,,,,,2.0,1.0,开业,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
d8071a739aa75a3b48abceef5500e3c2e04067091b22964d,2016.0,2.0,,,,,,2.0,1.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0
d8071a739aa75a3b48abceef5500e3c2e04067091b22964d,2017.0,2.0,,,,,,1.0,1.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
f000950527a6feb6f539e6539fc1a50cc5c3552e3565ada8,2015.0,2.0,,,,,,5.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0
f000950527a6feb6f539e6539fc1a50cc5c3552e3565ada8,2016.0,2.0,,,,,,5.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0
f000950527a6feb6f539e6539fc1a50cc5c3552e3565ada8,2017.0,2.0,,,,,,4.0,2.0,开业,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0
f000950527a6feb6f539e6539fc1a50cc5c3552e3565ada8,2018.0,2.0,,,,,,18.0,2.0,开业,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6b18fd2c81ff1e48449533c359b1cbb4b,2015.0,2.0,,,,,,3.0,2.0,歇业,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6b18fd2c81ff1e48449533c359b1cbb4b,2016.0,2.0,,,,,,3.0,2.0,歇业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
59b38c56de3836831c4251c8e0c6ee8090d4ac6ff00f2ba7,2016.0,2.0,,,,,,3.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
59b38c56de3836831c4251c8e0c6ee8090d4ac6ff00f2ba7,2017.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,2.0
59b38c56de3836831c4251c8e0c6ee8090d4ac6ff00f2ba7,2018.0,2.0,,,,,,2.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
f000950527a6feb6f5b06a0e0d172e87ee075f01396b36bf,2015.0,2.0,,,,,,1.0,2.0,开业,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6f5b06a0e0d172e87ee075f01396b36bf,2016.0,2.0,,,,,,2.0,2.0,开业,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6f5b06a0e0d172e87ee075f01396b36bf,2017.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6f5b06a0e0d172e87ee075f01396b36bf,2018.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
f000950527a6feb65fa4737744f5a452af497cb51393f112,2017.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
f000950527a6feb65fa4737744f5a452af497cb51393f112,2018.0,2.0,,,,,,1.0,2.0,开业,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,3.0
f000950527a6feb67bb21af7299240bb4dc2cb74cf163dfe,2015.0,2.0,,,,,,10.0,2.0,开业,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0
f000950527a6feb67bb21af7299240bb4dc2cb74cf163dfe,2016.0,2.0,,,,,,5.0,2.0,开业,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0
f000950527a6feb67bb21af7299240bb4dc2cb74cf163dfe,2017.0,2.0,,,,,,5.0,2.0,开业,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb67bb21af7299240bb4dc2cb74cf163dfe,2018.0,2.0,,,,,,2.0,2.0,开业,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
beb4aaaa89e0a0aedeca787270827d7664caf5721af7a4ed,2016.0,2.0,10.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
beb4aaaa89e0a0aedeca787270827d7664caf5721af7a4ed,2017.0,2.0,10.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
beb4aaaa89e0a0aedeca787270827d7664caf5721af7a4ed,2018.0,2.0,10.0,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb6510a9a1827219b545ba5c01f14500de4,2015.0,2.0,,,,,,6.0,2.0,开业,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
f000950527a6feb6510a9a1827219b545ba5c01f14500de4,2016.0,2.0,,,,,,5.0,2.0,开业,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0
da8691b210adb3f6a27eb849c481a3e313559f7d42b2cf0a,2015.0,2.0,7.6,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
da8691b210adb3f6a27eb849c481a3e313559f7d42b2cf0a,2016.0,2.0,3.7,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
da8691b210adb3f6a27eb849c481a3e313559f7d42b2cf0a,2017.0,2.0,50.0,,,,,20.0,,开业,1.0,2.0,2.0,2.0,20.0,20.0,20.0,20.0,2.0,,,3.0
da8691b210adb3f6a27eb849c481a3e313559f7d42b2cf0a,2018.0,2.0,2.3,,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,3.0
f000950527a6feb6bcde844075d8a6ff9419b59188b2fd22,2015.0,2.0,,,,,,68.0,2.0,开业,3.0,0.0,0.0,0.0,36.0,2.0,0.0,5.0,2.0,2.0,2.0,3.0
f000950527a6feb6bcde844075d8a6ff9419b59188b2fd22,2016.0,2.0,,,,,,68.0,2.0,开业,2.0,0.0,0.0,0.0,49.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0
f000950527a6feb6bcde844075d8a6ff9419b59188b2fd22,2017.0,2.0,,,,,,45.0,2.0,开业,2.0,0.0,0.0,0.0,35.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0
f000950527a6feb6bcde844075d8a6ff9419b59188b2fd22,2018.0,2.0,,,,,,32.0,2.0,开业,2.0,0.0,0.0,0.0,22.0,1.0,0.0,5.0,2.0,2.0,2.0,3.0
