id,START_DATE,END_DATE,TAX_CATEGORIES,TAX_ITEMS,TAXATION_BASIS,TAX_RATE,DEDUCTION,TAX_AMOUNT
f000950527a6feb651bb136e4d08c787c5286f4905484fa8,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,747.84
f000950527a6feb651bb136e4d08c787c5286f4905484fa8,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,6031.11
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,一等,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,机关事业单位养老保险基金（全额单位）,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,代收工会经费（2％）,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,生猪,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,购销合同,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,各类非银行金融机构营业收入,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,营业额,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,生产用房,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,工资薪金所得,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,大额医疗统筹(单位),2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,餐饮、住宿、娱乐营业额随征,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,增值税附征,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,各类非银行金融机构营业收入,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,国有土地使用权出让,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,发票违章罚款,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,娱乐业,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,营业税附征,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,增值税随征,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,市区、县、镇 1%,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,土地增值税,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,一等,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,机关事业单位养老保险基金（全额单位）,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,代收工会经费（2％）,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,生猪,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,购销合同,2300.0,0.1,105.0,125.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,各类非银行金融机构营业收入,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,营业额,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,各类非银行金融机构营业收入,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,营业额,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,生产用房,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,工资薪金所得,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,大额医疗统筹(单位),52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,餐饮、住宿、娱乐营业额随征,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,增值税附征,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,各类非银行金融机构营业收入,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,国有土地使用权出让,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,发票违章罚款,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,娱乐业,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,营业税附征,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,增值税随征,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,市区、县、镇 1%,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,土地增值税,52800.0,0.25,3015.0,10185.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,生产用房,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,工资薪金所得,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,大额医疗统筹(单位),17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,餐饮、住宿、娱乐营业额随征,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,增值税附征,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,各类非银行金融机构营业收入,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,国有土地使用权出让,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,发票违章罚款,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,娱乐业,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,营业税附征,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,增值税随征,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,市区、县、镇 1%,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,土地增值税,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,一等,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,机关事业单位养老保险基金（全额单位）,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,代收工会经费（2％）,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,生猪,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,个人所得税,购销合同,17133.0,0.2,1110.0,2316.6
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,生猪,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,购销合同,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,一等,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,机关事业单位养老保险基金（全额单位）,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,代收工会经费（2％）,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,城市维护建设税,金融保险营业税额,144647.28,0.07,0.0,10125.31
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,城市维护建设税,优惠税率１,144647.28,0.07,0.0,10125.31
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,城市维护建设税,铁路运输,144647.28,0.07,0.0,10125.31
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,城市维护建设税,一类地区,144647.28,0.07,0.0,10125.31
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,城市维护建设税,增值税附征(市区),144647.28,0.07,0.0,10125.31
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,城市维护建设税,土地增值额（未超过50%）,144647.28,0.07,0.0,10125.31
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,城市维护建设税,20人以上汽车及2.2升以上小轿车,144647.28,0.07,0.0,10125.31
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,各类非银行金融机构营业收入,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,营业额,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,生产用房,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,工资薪金所得,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,大额医疗统筹(单位),4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,餐饮、住宿、娱乐营业额随征,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,增值税附征,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,各类非银行金融机构营业收入,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,国有土地使用权出让,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,发票违章罚款,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,娱乐业,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,营业税附征,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,增值税随征,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,市区、县、镇 1%,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2015/09/01,2015/09/30,印花税,土地增值税,4821576.07,0.0003,-0.03,1446.5
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,11580.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,18.0
f000950527a6feb698e8d454947a1ff8b259d448f9435156,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,90.19
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,各类非银行金融机构营业收入,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,营业额,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,生产用房,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,工资薪金所得,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,大额医疗统筹(单位),161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,餐饮、住宿、娱乐营业额随征,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,增值税附征,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,各类非银行金融机构营业收入,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,国有土地使用权出让,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,发票违章罚款,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,娱乐业,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,营业税附征,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,增值税随征,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,市区、县、镇 1%,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,土地增值税,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,一等,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,机关事业单位养老保险基金（全额单位）,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,代收工会经费（2％）,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,生猪,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,印花税,购销合同,161128.88,0.0003,0.04,48.3
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,城市维护建设税,金融保险营业税额,4646.35,0.07,0.0,325.24
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,城市维护建设税,优惠税率１,4646.35,0.07,0.0,325.24
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,城市维护建设税,铁路运输,4646.35,0.07,0.0,325.24
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,城市维护建设税,一类地区,4646.35,0.07,0.0,325.24
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,城市维护建设税,增值税附征(市区),4646.35,0.07,0.0,325.24
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,城市维护建设税,土地增值额（未超过50%）,4646.35,0.07,0.0,325.24
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2015/09/01,2015/09/30,城市维护建设税,20人以上汽车及2.2升以上小轿车,4646.35,0.07,0.0,325.24
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2016/07/01,2016/07/31,印花税,购销合同,,,,85.47
f000950527a6feb6bc6522d0e000e7a5229f1877152b56c0,2016/07/01,2016/07/31,水利建设专项收入,地方水利建设基金,,,,170.93
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2015/09/01,2015/09/30,城市维护建设税,20人以上汽车及2.2升以上小轿车,4308.87,0.07,0.0,301.62
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2015/09/01,2015/09/30,印花税,购销合同,147937.68,0.0003,-0.02,44.4
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2015/09/01,2015/09/30,印花税,生猪,147937.68,0.0003,-0.02,44.4
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2015/09/01,2015/09/30,印花税,代收工会经费（2％）,147937.68,0.0003,-0.02,44.4
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2015/09/01,2015/09/30,印花税,机关事业单位养老保险基金（全额单位）,147937.68,0.0003,-0.02,44.4
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2015/09/01,2015/09/30,印花税,一等,147937.68,0.0003,-0.02,44.4
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2015/09/01,2015/09/30,印花税,土地增值税,147937.68,0.0003,-0.02,44.4
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2015/09/01,2015/09/30,城市维护建设税,土地增值额（未超过50%）,4308.87,0.07,0.0,301.62
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2016/07/01,2016/07/31,水利建设专项收入,地方水利建设基金,,,,555.74
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2016/07/01,2016/07/31,印花税,购销合同,,,,130.67
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2016/07/01,2016/07/31,印花税,建筑安装工程承包合同,,,,159.23
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2016/07/01,2016/07/31,地方教育附加,增值税地方教育附加,,,,755.75
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2016/07/01,2016/07/31,教育费附加,增值税教育费附加,,,,1133.63
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2016/07/01,2016/07/31,城市维护建设税,市区（增值税附征）,,,,2645.13
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2016/07/01,2016/07/31,企业所得税,应纳税所得额,,,,18524.76
82750f1b9d122350af3c8fe519b1dac4d2ecd54b99b7dce1,2016/07/01,2016/07/31,企业所得税,滞纳金,,,,101.89
516ab81418ed215d94243b8ab055f5ef4e72894540395aec,2016/08/01,2016/08/31,个人所得税,工资薪金所得,,,,1941.9
516ab81418ed215d94243b8ab055f5ef4e72894540395aec,2016/08/01,2016/08/31,个人所得税,工资薪金所得,,,,730.0
516ab81418ed215d94243b8ab055f5ef4e72894540395aec,2016/07/01,2016/07/31,个人所得税,工资薪金所得,,,,2334.0
516ab81418ed215d94243b8ab055f5ef4e72894540395aec,2016/07/01,2016/07/31,教育费附加,增值税教育费附加,,,,694.03
516ab81418ed215d94243b8ab055f5ef4e72894540395aec,2016/07/01,2016/07/31,城市维护建设税,县城、镇（增值税附征）,,,,1156.72
516ab81418ed215d94243b8ab055f5ef4e72894540395aec,2016/07/01,2016/07/31,地方教育附加,增值税地方教育附加,,,,462.69
516ab81418ed215d94243b8ab055f5ef4e72894540395aec,2016/07/01,2016/07/31,水利建设专项收入,地方水利建设基金,,,,462.7
47645761dc56bb8c57527365263b00d2f6c822de5a9dddce,2016/07/01,2016/07/31,印花税,加工承揽合同,,,,22.96
f000950527a6feb6cd3e3354c3522e0cf6b6538a44f420c7,2015/09/01,2015/09/30,城市维护建设税,金融保险营业税额,1488.93,0.07,0.0,104.23
f000950527a6feb6cd3e3354c3522e0cf6b6538a44f420c7,2015/09/01,2015/09/30,城市维护建设税,优惠税率１,1488.93,0.07,0.0,104.23
f000950527a6feb6cd3e3354c3522e0cf6b6538a44f420c7,2015/09/01,2015/09/30,城市维护建设税,铁路运输,1488.93,0.07,0.0,104.23
f000950527a6feb6cd3e3354c3522e0cf6b6538a44f420c7,2015/09/01,2015/09/30,城市维护建设税,一类地区,1488.93,0.07,0.0,104.23
f000950527a6feb6cd3e3354c3522e0cf6b6538a44f420c7,2015/09/01,2015/09/30,城市维护建设税,增值税附征(市区),1488.93,0.07,0.0,104.23
f000950527a6feb6cd3e3354c3522e0cf6b6538a44f420c7,2015/09/01,2015/09/30,城市维护建设税,土地增值额（未超过50%）,1488.93,0.07,0.0,104.23
f000950527a6feb6cd3e3354c3522e0cf6b6538a44f420c7,2015/09/01,2015/09/30,城市维护建设税,20人以上汽车及2.2升以上小轿车,1488.93,0.07,0.0,104.23
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,城市维护建设税,各类非银行金融机构营业收入(全),4880.0,0.07,0.0,341.6
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,城市维护建设税,优惠税率２,4880.0,0.07,0.0,341.6
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,城市维护建设税,道路运输,4880.0,0.07,0.0,341.6
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,城市维护建设税,二类地区,4880.0,0.07,0.0,341.6
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,城市维护建设税,营业税附征(市区),4880.0,0.07,0.0,341.6
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,城市维护建设税,土地增值额（超过50%-100%）,4880.0,0.07,0.0,341.6
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,城市维护建设税,20人以下乘人汽车,4880.0,0.07,0.0,341.6
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,煤炭销售收入,52369.95,0.001,-0.03,52.4
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,利息、股息、红利所得,52369.95,0.001,-0.03,52.4
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,补缴保险费额,52369.95,0.001,-0.03,52.4
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,其他土地转移形式,52369.95,0.001,-0.03,52.4
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,企业养老保险基金（协保）,52369.95,0.001,-0.03,52.4
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,县城、建制镇（工矿区）以下土地,52369.95,0.001,-0.03,52.4
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,仓储保管合同,52369.95,0.001,-0.03,52.4
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,卷烟销售收入,45229.95,0.001,0.03,45.2
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,稿酬所得,45229.95,0.001,0.03,45.2
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,职工个人（合肥市）,45229.95,0.001,0.03,45.2
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,房屋交换,45229.95,0.001,0.03,45.2
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,个人养老保险费,45229.95,0.001,0.03,45.2
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,五等,45229.95,0.001,0.03,45.2
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,单位补充养老保险（5%）,45229.95,0.001,0.03,45.2
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,没收非法所得,45229.95,0.001,0.03,45.2
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,财产租赁合同,45229.95,0.001,0.03,45.2
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,印花税,房屋出租,45229.95,0.001,0.03,45.2
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,营业税,其他服务业—其他,14340.0,0.05,0.0,717.0
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,营业税,房屋租赁,45229.95,0.05,0.0,2261.5
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,营业税,仓储业,38029.95,0.05,0.0,1901.5
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,个人所得税,大额医疗统筹(单位),633.2,0.03,0.0,19.0
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,个人所得税,餐饮、住宿、娱乐营业额随征,633.2,0.03,0.0,19.0
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,个人所得税,增值税附征,633.2,0.03,0.0,19.0
f000950527a6feb6dade3fa582bc88cb256cb9203d4ea2e4,2015/09/01,2015/09/30,个人所得税,各类非银行金融机构营业收入,633.2,0.03,0.0,19.0
