id,legal_judgment_num,brand_num,patent_num
82750f1b9d1223500cf90f7f0011a6d5b5a2f5c2f70b7b4d,6.0,,
f000950527a6feb609f5138140390f9ef50f52674b318ebf,6.0,,
f000950527a6feb698f1bc5ba560e91fd015cb385b85af8b,2.0,,
f000950527a6feb675806ec9de8e4bd6d7550ce897d33e5b,,11.0,
d8071a739aa75a3b07dc24c023675e5cc115f7c853107c37,,93.0,
d8071a739aa75a3bc7056964c4b5079a6c7f25535b2eb249,,3.0,
f000950527a6feb69cf1caa5bfad9a4e24c0c93d1075816a,,2.0,
f000950527a6feb6375809f26c0e7fa103f56259da2e53ac,,,11.0
82750f1b9d12235064eb51d258f14a66fb9feee5f137465d,2.0,,
f000950527a6feb63adfb2f927b3bfeb20ff0b559ed75a13,,,11.0
216bd2aaf4d07924a56515df2f16486cd9dc7165b861a006,,1.0,
f000950527a6feb6a0c1917f9bab4773768b293631717b9b,3.0,3.0,
f000950527a6feb6105f0123272dd21c47fcb31083cae68b,10.0,,
f000950527a6feb65a843742d8c2bc17eb2986e69af7ccf4,2.0,66.0,
f000950527a6feb6b6bda1ef014568d9d33fe16734e2fe33,,1.0,
47645761dc56bb8c4c1ae163a92276eb1612e64138eb8543,1.0,,
e9f7b28ec10e04703952954944c165e839b64ae314bde3cb,,,1.0
47e3664e12f3ce746fcfc68549dd9fee80a0055fec76dbd0,20.0,,
216bd2aaf4d07924967fa5be025f13cdb4229b6704d11b79,,,3.0
f000950527a6feb68c132d299f4829b0125a65823785c26f,,5.0,
47e3664e12f3ce74f26ed700236159761ea639d2cd027981,12.0,,
d8071a739aa75a3b749625abb78b297bf643ce56743f7d15,,,60.0
d8071a739aa75a3b60671bbd727a3d16592539f6cfb9bbba,,441.0,
f000950527a6feb63702b1f6c1dabe5ea196d320bbbff425,27.0,68.0,77.0
f000950527a6feb63702b1f6c1dabe5ea196d320bbbff425,27.0,70.0,77.0
f000950527a6feb6d9e846b484625bb6c034f657adb9c828,,3.0,
59b38c56de3836832041eacf1f0d9d699984698464a62956,,3.0,
f000950527a6feb62a3aeaff423d389389671b050d2e7e41,,12.0,
f000950527a6feb6df6f4d2da2582acb40394b1bc174f8b0,3.0,,
59b38c56de3836838e4f8e0b85e5522f621ccdd216fc725e,,1.0,
f000950527a6feb68a898689503e72a6f66c4d4495265427,3.0,,
47645761dc56bb8c3e6c783df92179d3b0798e5cb55ff9cd,,1.0,
216bd2aaf4d07924d210af7141a3133e33501715ea980d53,,128.0,
516ab81418ed215d3921057da94a5674927133daea62cbc2,1.0,,
e9f7b28ec10e0470c991bbb86ac85a86436591e1248b86a9,1.0,,
e9f7b28ec10e04707e2702472eb15435c33acaf7865e67b6,,3.0,
f000950527a6feb6f807ddd76b083f2e0b127d2e6f59815e,,,66.0
d8071a739aa75a3b004ab5388f918ecac7a9cb6cbe6ffe65,6.0,,
f000950527a6feb6cfdea53b11c252d5fba830acfc44f71a,,2.0,
e9f7b28ec10e0470db0ed58dd3a09dccdc8d6dd6f4476b74,1.0,,
d8071a739aa75a3b9e91ad5e96440f69995a30f26a24961a,,1.0,
f000950527a6feb6928cfec72b7a82420e4a12b48168f918,1.0,,
d8071a739aa75a3b2ddff65c219457f28b43a6379e2d19f1,,,2.0
f000950527a6feb680fb72888511abff62e8292515b5f313,1.0,,
d8071a739aa75a3b4393205d77a464f1b8a46a386ce2ca69,32.0,,
d8071a739aa75a3b32a9daa6c3da5eaf6774a935f3e96f93,,6.0,
47645761dc56bb8c85cc35fddd52574ab1cde0999e9acf53,4.0,,
d8071a739aa75a3b02ebd78c45c99768372ef9249151808e,,,2.0
f000950527a6feb630c06222ce00f6a136a07e6611464d7e,6.0,,
d8071a739aa75a3b229b9df2233d9dcd825fde7dd8f0cf98,,11.0,
f000950527a6feb63d18f14408007099f4647ac53e347f1c,,2.0,
47e3664e12f3ce743287a322af07c5ba838b0b368ea1ffe7,,,3.0
f000950527a6feb6daff9e4dab4b45715f5e8cf91827e0e3,100.0,,
47e3664e12f3ce74f6c39eda5dffa2cb9e9bdcccbe13c458,,9.0,108.0
f000950527a6feb6b8f8d56735dd1894d9cc11ad5555f0a3,1.0,,
d8071a739aa75a3b75b196c4892cac43c6b08ef77a369014,,2.0,
f000950527a6feb62af104b2afdd8beccbe2fa7fa7a870c3,1.0,45.0,
59b38c56de383683b8aba4bfda2eb00a13c70ccfc3e8fbe6,,1.0,
e9f7b28ec10e04706fb277e820f54ef674e79194eff66691,3.0,,
d8071a739aa75a3bd45d9bf340c1791f667c3c7970fe6337,5.0,,
f000950527a6feb6ecf8c50aa9c5acda9dd57e3057023585,,10.0,
82750f1b9d1223508ee329d47e27d35176c93eb9f35e9c1a,,34.0,136.0
f000950527a6feb66f18737c56e4c74f03042d47a15e14b5,,1.0,
f000950527a6feb66d3e3b7bb42ff3a8eb3ac2de1b550004,,7.0,
f000950527a6feb63cf94ee2b3f7c675b4076d51f6b26007,,45.0,8.0
e9f7b28ec10e0470a4248839680bcbf6b3ac9e131a002463,3.0,,
f000950527a6feb6f5102b23f47e2484facb4c87674a2b35,,,19.0
d8071a739aa75a3b0acfd71d096b3f83d8507eb58c135df4,,10.0,
f000950527a6feb6cdd5531380a7fe7462572bbb013be049,,1.0,
f000950527a6feb65a79572d12013e3467047d3233117598,,,2.0
f000950527a6feb6e1b7055efe766114b89052845a303697,,1.0,
216bd2aaf4d07924a551791e2042c7e0e6d8ed017e4ee266,,2.0,
516ab81418ed215d42314ec1f41cc8b526164b4bdf67a382,,1.0,
f000950527a6feb6f1a38b78fb916d5ea3ec4b3839accaff,,29.0,
f000950527a6feb679f73873ad7ac0b97c5da8b8f82be566,,1.0,3.0
f000950527a6feb684f2b67401d63d8260c16d5e9d4cfb1f,,2.0,
f000950527a6feb6c526c0e00585a1c2f65a1010e5333e92,55.0,,
d8071a739aa75a3b987a63715a9aa9eed552a92c8713a5ac,39.0,1.0,
d8071a739aa75a3b511bf8a1afad701184103a090baa3478,1.0,,
f000950527a6feb675e565761c4cab7b0e2f918efadad671,1.0,,
f000950527a6feb6faf10e788d6775eccb07737c2f7859f6,1.0,,
47645761dc56bb8c34321bedbdd12d58049eb0bd7a9263d8,5.0,2.0,
d8071a739aa75a3bbc3d6f1781ff382904fb8a4c20c15223,5.0,,
59b38c56de383683cedbacc676824fba067e657cd8208336,2.0,,
d8071a739aa75a3b77b41336c43913472c6ff0807372e354,23.0,56.0,
f000950527a6feb6548c26a1b5d377476dabe212b88e7c3e,,4.0,
f000950527a6feb699c6feeb20aa4b2aff5300220723c8ca,2.0,8.0,
f000950527a6feb6d46a0a183099061de22fab82458f9e06,3.0,,
f000950527a6feb656fe903ef89b6afbce9f45eb5f9a78ec,10.0,,
8f19388cfd6e2b9c6837f96bd2bbec27dbbd4a9d4c806a8f,1.0,,
f000950527a6feb6803ea28582717d44879ab449ad8ff061,2.0,3.0,
e9f7b28ec10e04705acf9d8a680740db44e49dd44d82703c,87.0,1.0,
47645761dc56bb8c1f8e382ad37c2651dafde8c1c18cea58,4.0,1.0,
f000950527a6feb603a0a0d493c99d598fa0ed6d0320b5e9,,9.0,
516ab81418ed215d523c4b65c6ad590e7ee5ec962e89995c,2.0,1.0,
d8071a739aa75a3ba9ec065041da09e56f1da9fe431fd159,1.0,,
f000950527a6feb6f8c1111edf0a101e05f2a4f410d834f2,4.0,1.0,
f000950527a6feb68f890da3313944643e918202adfd5b11,5.0,2.0,
f000950527a6feb6f0aada4df11526af9f5171436f6a975c,2.0,,
f000950527a6feb63a9ad00a9908b14fc0d4c114d6476d14,,6.0,9.0
f000950527a6feb64b517b9decb14cfe80dcf97ed6858e35,,1.0,
f000950527a6feb6e73e21a07d170a6791e753c36c636fad,5.0,,6.0
f000950527a6feb6e7adf031485ac8970b212dce8497674c,3.0,,
d8071a739aa75a3bc4d82010f8bb93a232a11b54fcdbdf74,,1.0,
59b38c56de3836831133721b48c6c46aa474a0c42f12a90b,2.0,,
d8071a739aa75a3b3ebc740a9fcf8dfb511e716f5764bd8b,1.0,,
47645761dc56bb8cd39060babe8d8147a297c15a52f59106,1.0,,
f000950527a6feb6f4650f8bb58c8d85f618d421389de6ab,3.0,,
f000950527a6feb673623ec1fab2b9dd8221e385b390e360,1.0,6.0,
f000950527a6feb635465d388c134f914c9b6a3c65838875,1.0,,
d8071a739aa75a3beb32282046708f2a2b7be5c9c651e994,8.0,,
d8071a739aa75a3b778218ef35ba573f2581078400c2532d,10.0,,
f000950527a6feb61b6d1bf451d0cce2633558fe047e6a9d,70.0,,
e9f7b28ec10e0470bad75adfe951604e82d92423dece5c56,25.0,,
516ab81418ed215dcf48cd6d2f70a4592c045c6617d0ce1e,6.0,,
f000950527a6feb688fd3f5614d3a1f9752c12136718452b,,2.0,
f000950527a6feb62f5ef111fbcf0012fe68ef8270fc6bae,1.0,6.0,
f000950527a6feb65010a24fa89048d7f0f91f7480baf8f7,,,51.0
f000950527a6feb69201c328cebb9a1a0db2e89895fd01f0,,,14.0
f000950527a6feb65651556465982bfbb9a2cd20d162e6a2,,3.0,46.0
e9f7b28ec10e04709125fccbd935a31c711fe23f049ca377,1.0,,
f000950527a6feb68eb2a44a30136b9ed21d3d84f270ea6b,3.0,,
d8071a739aa75a3b9c0d2e2ba34c82b20b578efd144f5f48,17.0,,
f000950527a6feb6b93c2cbda9ffae1e8fc2ece48ab72eb3,2.0,,
f000950527a6feb6d4e9e24b471eb0318718d1a5aa50770e,1.0,,
47e3664e12f3ce7428b3b6e72a5b9aade0118067880e9fc5,,6.0,
f000950527a6feb67c67d0672f1b3dd885fdad2c75d5bc1c,1.0,,
59b38c56de3836830c10c022693f977e9b60c0cf1ab1c383,,31.0,
47645761dc56bb8c9c1a43b8328932714615c241e80976ce,,1.0,
47645761dc56bb8c48985104ac038842fdfb3a5e9192f346,5.0,1.0,
d8071a739aa75a3b28c8af55c61377f6dcfcbaf1af71b745,14.0,,
f000950527a6feb6c7e11a621691eb455a242949854b7e86,5.0,,
e9f7b28ec10e0470a6e970e425614a7cf3ffb6814cdb8bfa,,,2.0
216bd2aaf4d07924dbc3ad20688a140a881966e7777d6676,2.0,,
f000950527a6feb6331816928d140d4ca759eadfd3822c32,2.0,,
ed38190adf12fceb9bbf11aaff0e36d5d6ec243c090d4054,8.0,,
d8071a739aa75a3b04cdf29be960e4ec253944e87ba6bf06,8.0,,
f000950527a6feb623ee8f3bfe9c7686881ccb86e0b68408,1.0,,
f000950527a6feb61dcbfb51f4e65251d168ff352d5d8f13,,,18.0
e9f7b28ec10e0470f3ffe262b0f66a2cb1e8f55dff4452aa,,2.0,
f000950527a6feb69c2b98fc05db86370b7b4f74e10dda18,3.0,,
e9f7b28ec10e047085b26ba87213d275153636840df6f474,1.0,,
f000950527a6feb69e0593e175e1ec049db1d56eb2d4c18f,,5.0,
f000950527a6feb652f1a8c7b7ab78cd0a8696f14dda05be,,23.0,
d8071a739aa75a3b412c525e6f6f2e20be58316425ba0b7f,4.0,,
f000950527a6feb694c9f1a01b8b86c5214e45d046080dd6,5.0,1.0,
d8071a739aa75a3bdb7738ec8210b65b5e4d1708879eb566,,2.0,
e9f7b28ec10e047094ea2646796ac4f764ad64d99fdd4e3d,3.0,,
f000950527a6feb6dd1abbe547dd85abc95df578e473e636,,,95.0
e9f7b28ec10e04707ad81e6f40316ff6c0d9b50526631960,2.0,,
82750f1b9d1223500ca32e9a7acb659bac1f84ad3f98f460,,102.0,71.0
f000950527a6feb63829b82cb9a5812b712b1c21aa768341,,9.0,
f000950527a6feb63fea6fdf0bc414d98eafab5bd8c0c664,26.0,,
e9f7b28ec10e0470bf07bec57a0158cd0dcc39b2c7cdb170,1.0,,
f000950527a6feb6c296eca7091876ac6cba7097c9c7d2ee,50.0,,358.0
f000950527a6feb6a23003bb46f04ad70f7582a03acbbfe0,1.0,,
f000950527a6feb634469ba436ee7d533735ecb940fea44a,2.0,,
47645761dc56bb8c4061cbc88adb73049a3c40d7e77d209e,,2.0,
f000950527a6feb67a830cb36569de5eef7b2e254f322f7f,3.0,,
d8071a739aa75a3bae5e87ec1a65ea4421abc76facef4f51,17.0,1.0,
f000950527a6feb6cf3fb0ad6dd31d5790bde64c1fff6530,,8.0,
47645761dc56bb8c1296ff7b0f89ac3ccb6ab194b9b671a5,5.0,1.0,
f000950527a6feb6fafe1984a35fff77ae30159542ec8e5d,3.0,,
f000950527a6feb6f723ff4b408be5db0d51abb971a01b89,,,108.0
f000950527a6feb63d7e013852916e78deab09a336b4f1c6,1.0,,
f000950527a6feb64fd732c4296b9a25a52f916b8f8f1c17,1.0,,
59b38c56de383683ccef282b1a69a8112e1672161feccb56,2.0,,
f000950527a6feb66bcfbc7beb9f684b7063ac72ea8cb92b,59.0,,
f000950527a6feb62c8ad0f19e8ee30f5a906b4c09827f97,,1.0,
f000950527a6feb6f9da71a4aac6df8fdfba8f03b4511d01,2.0,,72.0
f000950527a6feb66c5fd897a57d75291b21ef4a071b3678,3.0,7.0,
f000950527a6feb6e2eedb0ea9154d24bcf5165ca8f68171,3.0,,
d8071a739aa75a3b9eacb35c7c567a1c6472ba0f2c0240a8,,1.0,
d8071a739aa75a3b53174929c7f3ccb02c00a2f6aea08376,11.0,4.0,
e9f7b28ec10e0470aafcad05c2bed726b0c410ac2c28dfe0,1.0,,
82750f1b9d122350d2d6c2a325672973662ac52491ead1ad,4.0,12.0,
d8071a739aa75a3bb1ade20b144acdedf7b8ef0c80e2334d,4.0,,
47645761dc56bb8c10cec30478dedeb64239da18dfe8b32d,627.0,2.0,8.0
82750f1b9d122350a04d9b7969cc53926035d2819831d69e,2.0,,
e9f7b28ec10e04700b03725314dc2d671ce4ac6180c8b07f,1.0,,
82750f1b9d122350205a31a3523b922c44ee98c3b99633cc,,1.0,
f000950527a6feb63548d2398f59dbc0e4f58f80aa5222c1,,11.0,94.0
f000950527a6feb6ae402800d486efcbd0c51404188172ae,7.0,1.0,
f000950527a6feb6d8fe6c270e5d6a805b00668ba29ff799,,4.0,
f000950527a6feb6ed68d229ec0811cfa506b700c4c014a5,3.0,,
f000950527a6feb6ad9bbd0da20eca85226dc13f4720846e,1.0,,
d8071a739aa75a3b022eb3b697a28d2bff9815af21f3e492,2.0,28.0,125.0
d8071a739aa75a3b9832faf149451021c0922642d1386853,17.0,,
f000950527a6feb6df8f980c7bd65903315fd2ad14de0cad,,1.0,1.0
f000950527a6feb6d23e6444eb4054dfebdd91d6bd85b012,311.0,,
e9f7b28ec10e04701a6682f1d1e8cbc019986e9da4a256f8,87.0,3.0,
f000950527a6feb68debaaf288280daabcc39d76ea89bb53,23.0,,
d8071a739aa75a3bf2123ce9bc1572b31a33a5d2e0a6f95c,,2.0,
f000950527a6feb62af8e841fd0732a19d014d04c583f924,3.0,,40.0
f000950527a6feb6ec5aae4ab14f5c9ec53612f8a0daf94c,1.0,,
59b38c56de38368326c81f6e8343be7c1c5f407066610537,,2.0,
f000950527a6feb64dbf37dbca2325c9bd90f03705d4fabc,5.0,16.0,
d8071a739aa75a3b684970017db51790452ab5d1cceffca8,3.0,,
f000950527a6feb6e8f9bd76e6431a6f9bc39a54e8a0b775,2.0,,
f000950527a6feb6901a756b3bb5977229b185ad31710215,42.0,,
59b38c56de383683cad3905eb6971227e51a8b196c09f677,2.0,,
f000950527a6feb65907511270bc3854c49470708d370ea7,,,3.0
216bd2aaf4d07924bb4fe39079e40f440be88b1cab8ec8d3,2.0,,
f000950527a6feb61bedb8212046e37e9a6010fcabc25cc2,,2.0,3.0
f000950527a6feb6586294ba6fcd8206e30e0cdfe32258ee,1.0,3.0,6.0
f000950527a6feb680b64c8e77dd39727ad5ece1a8b38e50,3.0,10.0,
f000950527a6feb6bad518dcf5fdc94210cb72effc59c9df,6.0,,
d8071a739aa75a3b1e44a9d80cbf0202d37ae0f2407325cb,,3.0,22.0
beb4aaaa89e0a0aeefdda34aa87a90fd6d332c7a2e5e5f9a,1.0,,
f000950527a6feb6f8bea9713517c332834789c1e432975a,,,16.0
f000950527a6feb6331aa2694c8c221ac66aa6d6ec05cbe6,,1.0,
47645761dc56bb8c3593d574d325d27f439fd4a8f5d4c93b,125.0,1.0,
f000950527a6feb6859c1aef5aa4ef26a55882318257e1da,1.0,,
f000950527a6feb670c2f0562ed2d7e0f8f2276c77543f1c,,5.0,
e9f7b28ec10e0470a8477cc9797a35909ab2205a1e809738,1.0,2.0,
e9f7b28ec10e047055443f3e36957c63da4626f8b02bfaab,,1.0,
f000950527a6feb66f01c0c7eb9942c13863fadbfe099a0a,2.0,,
82750f1b9d12235031eeea4a14c2fcfed226edd0de939fed,,2.0,
f000950527a6feb6d0bb2484d9c9c490d115c0fd3ee3fc2d,,3.0,13.0
f000950527a6feb66a954dc2c2da8340c3365aacf5d29a38,,1.0,14.0
82750f1b9d122350531e9a4dc1d4e2a49943fcbb30f8736c,5.0,,
47645761dc56bb8c9f3d3a00709ecaa84fccb19ec555b41f,4.0,24.0,
f000950527a6feb66ffea79401d798834d870c308115263d,,3.0,
f000950527a6feb64c8668d7f806f45aa57466c1eb938734,4.0,,
d8071a739aa75a3b7cf783e089dd450372f3e796d59a6b28,8.0,,
f000950527a6feb6615677336b6c2b5b05b6fab288438889,1.0,,
f000950527a6feb6448adf1ad0e587546de85692c13377dd,7.0,,
82750f1b9d122350badd02c0adeeb24fbf579c723a366786,,1.0,
e9f7b28ec10e0470d0c04484bd8faea682afc4b9a1c90bed,6.0,,
d8071a739aa75a3b55f79e876f3265b6f05de6e946410c52,25.0,4.0,14.0
f000950527a6feb6db8b6042f9e4c198acbf3146d6fa16ff,,,14.0
82750f1b9d122350ed6e1da330a9d38644c4176c04eb18c9,,1.0,
f000950527a6feb67a410c39f264c10bb0225836eb4e1ff5,22.0,,
f000950527a6feb6eea213c9878d3a128d0399eaea90fb14,4.0,,
82750f1b9d122350dfde64e54437519f6bc952cd0e063c76,1.0,,
f000950527a6feb6d3339679fc5221ddc77826a6af15812b,11.0,,
e9f7b28ec10e047038183d9520a69501b3010ef22e9662b2,,6.0,
d8071a739aa75a3b895933a7b507f26348f02540c04274e7,,1.0,
d8071a739aa75a3bc8b1cbc0701ffbf91045921a9fc588cf,,,45.0
47e3664e12f3ce74c0a0b97b4ca82e9d6adc63ca3c5b3f53,3.0,,
f000950527a6feb66f949067ec6084d4b6aeceee60a6a861,4.0,1.0,
f000950527a6feb689170d4a33202f75f09064bb99b29334,4.0,3.0,
f000950527a6feb6c9b671b0621eb82a3a7e2b29dee71ebe,2.0,,
e9f7b28ec10e0470c6c8b2264d23842eb07b28bedc98f719,2.0,,
f000950527a6feb6c3be86076ad57de17e6ce7b876941026,6.0,,39.0
59b38c56de383683fddf8d0f6d11d5b670a0d6441c5b64ac,2.0,,
47645761dc56bb8c561825c406c02201793cac2076569b50,10.0,,
f000950527a6feb6c900bfa2851958844d684ed12cf06f63,2.0,4.0,
f000950527a6feb6d925c7bc9a9d86e5ca582bb6d522e235,,8.0,
f000950527a6feb6cf058edf854a4b6d264e77ce647ff9b1,3.0,,
f000950527a6feb6c1b6c473db627ecd14cc0eb38510c324,1.0,1.0,
f000950527a6feb675eb086148941a40ea22853896559fe8,148.0,10.0,1.0
f000950527a6feb6ae6db03a1a44a7217fa7f695a3a29bd2,,2.0,
f000950527a6feb61bc6b2ea717f8600e77c30b648b66f07,4.0,,
d8071a739aa75a3b6dc8e8f74a8e9a701d07e86b8bd824f7,,1.0,
47e3664e12f3ce747c51733ff61277afc0eccbd5e6377ad0,1.0,,
f000950527a6feb6dca22da19e4b9f4824e422a5e227eb0d,57.0,,
f000950527a6feb620647f76fb31e5aa5bc65b92fa306754,2.0,,
59b38c56de3836837dc2a0d3e5a969a01e1eac7ed298c7ad,2.0,,
f000950527a6feb6fb007a8fae348bfe292122da2ca5163c,,,2.0
82750f1b9d12235017b32da061e94c4a744918a872b4c7ba,29.0,,
47645761dc56bb8c2c92a415dd058146fdff2a90bd8f0bb6,15.0,,
ed38190adf12fceb9311cb7034359eea63b7bf2782904fbd,,7.0,
f000950527a6feb6051b43a0921dd70a4affed5c08359b25,2.0,,
e9f7b28ec10e04708a2bb47d81a2aacac1d1078618fd95c3,1.0,,
d8071a739aa75a3bc22d80179794a6849cd4d53a7b30ede6,2.0,12.0,
f000950527a6feb6b5ab775093f17385d9dae64235e830a9,1.0,,
f000950527a6feb6e430edeb93976f9bdf3e2375f2598239,,5.0,
f000950527a6feb69ba94ed5b5ac8dd5d409a06ca0be1e3a,,1.0,
d8071a739aa75a3bab27e5fbefcc8b49d40e396ca3df6268,,,34.0
516ab81418ed215de7097e9951d027c1858014968997768b,3.0,,
216bd2aaf4d07924c28811515fc00f6b7e0df40b32e122b0,2.0,,
59b38c56de3836831b02d24193b124e51af963d4e8d95f37,2.0,,
59b38c56de383683ea4b34569da0f93b96e9831124c5bdaa,,1.0,
8f19388cfd6e2b9c5c25a8fdaf2ea2ad7b2828d816578f00,1.0,,
f000950527a6feb67da8eab9300d4016b6bde4fc26c2344c,2.0,,
f000950527a6feb68b6217715e51723efd0e0d621915c5cc,,4.0,
216bd2aaf4d079247f4dab29ac5fde9aeb1eb438b8c4eed3,2.0,,
f000950527a6feb653f512b993629057c30b0e05a760ffde,1.0,2.0,
e9f7b28ec10e04707feef70d79cf3322837f429558dd73d2,4.0,,
f000950527a6feb6b797bd333fd0aa4dbe468d4318296bd9,7.0,5.0,
f000950527a6feb6571c799b7afca95ddebb0fa4db42e721,5.0,,
e9f7b28ec10e04704fd3529b152fccd9c4be0c9d7acd2151,1.0,,
d8071a739aa75a3b630d59adfeb417fcd8d35450c71208b3,,5.0,
f000950527a6feb670cc1c87c2025f3922aaa4a0206a0a33,20.0,,
d8071a739aa75a3bc72736bfccde140915355da65577af10,6.0,,
f000950527a6feb621bc478487698f9f84453889d8ce3be6,1.0,1.0,1.0
f000950527a6feb6e13a70e3d586620f363dea3b79b02b3a,2.0,,
e9f7b28ec10e047002ea960167a744a41d43b9867d476eee,1.0,,
f000950527a6feb67355a067bdaac3a59c0e10374f5bffca,,2.0,
e9f7b28ec10e047042b9e77c118885c768fdebd6e975d4ed,4.0,,
f000950527a6feb6f93927f1936d9c27c5049f677c790499,88.0,,
f000950527a6feb6131dc9cb1519d96eb1b2b5db81d63a9c,5.0,,
f000950527a6feb6603c082ff22aea1863aedb1c8f2cec15,2.0,,
f000950527a6feb65362967c13655d0ae7cb21f638718bd2,1.0,,
59b38c56de383683116fc1d7cff4021d8a67c440f738e4e6,2.0,,
f000950527a6feb6e5415a43ff94b592f6bebbf30d63b628,17.0,,
82750f1b9d1223501e6afbd876e1031ff64b203ae2ede72f,1.0,,
f000950527a6feb64ba5cd8e06138cb492616a4c19ced5dc,1.0,,
d8071a739aa75a3bb74e53523d9b03678e70d28cab441c1d,3.0,,114.0
f000950527a6feb60badd0294fa9fb2ce151ed4bfa3d5ca5,,,9.0
e9f7b28ec10e0470b3ffc691512d893595abbab2397c6247,,1.0,
f000950527a6feb64abd04a4844bf2841889c6e79ce44db7,1.0,,
216bd2aaf4d079248c7d123cb25cb928d33cb3b32a8ee884,,109.0,
216bd2aaf4d07924595c1b1041acae96b2a283d5c4acc607,2.0,,
47645761dc56bb8c62db0da3c9ae918072681ebfc488ba68,10.0,1.0,
f000950527a6feb6f71bdf8b9fdcf94fd8d52b807a155b59,18.0,,
f000950527a6feb619e1ccfad1e79cab9247e03ba77b882a,2.0,5.0,
47645761dc56bb8cb0afe8aa174e1ed832813c87a2510eea,1.0,11.0,
d8071a739aa75a3bef2bef1ba99a738d4e1bd03c0adebc19,1.0,1.0,
59b38c56de383683592650ce90145e345a3574afdcf3119d,2.0,,
f000950527a6feb68341d7f61b9abdfd46aaa5ef395a4f86,,6.0,
f000950527a6feb6db485014e85605afb86494ae86b059c0,,,25.0
d8071a739aa75a3bfbaa9dc12a1b869c76a91bb264c7c48b,,6.0,273.0
e9f7b28ec10e0470275e58c75654a04e653aba2ee0ff2337,5.0,,
f000950527a6feb64d4044fde31f2cd39bc88b1ee165f255,,3.0,233.0
47e3664e12f3ce74eb60b31f827118c4aaf898c387fdf19f,12.0,,
f000950527a6feb6762130229f379aeb0c82ff2ea9604cb7,,,37.0
f000950527a6feb6da4adfe7febf838f398c48dbb7469d5f,,2.0,
f000950527a6feb6974599be6d4fb03a1c7d86fad5f05c46,,,4.0
f000950527a6feb6a83aeecc5a200c367e4f5bda23b91cf2,,5.0,
f000950527a6feb6e8f9d126e65b80c601ebf68d3917bea8,,2.0,
59b38c56de383683a7e9ce08c5248ec483fe4080f81ba18f,2.0,,
47645761dc56bb8c8227bd1b4bd2adc78417d561cd59e4ef,1.0,,
f000950527a6feb670e697632c0704485e5b84d77654c9dd,,15.0,
e9f7b28ec10e0470cc7826df061220412384fb9695c270ca,1.0,2.0,
f000950527a6feb65197e9be56d119d29ec488b191305fef,3.0,,
f000950527a6feb6736402d8ac62880074861b206adc2da6,,5.0,
f000950527a6feb6fc7689a9e4314d1d0a630b82dec02869,1.0,,
f000950527a6feb608aff14a16217eb8f3697e5b61545b0d,1.0,2.0,1.0
f000950527a6feb6a83a6b740c21fe86cc936ff3902fb501,,6.0,
47645761dc56bb8ca4edfe06584e136ac2da6a9a92c0e49a,6.0,,
f000950527a6feb66b715cf83d281eda57b85cba72ddc34a,,3.0,
f000950527a6feb6dbc608668b8387599f2f3966ac5a2abb,13.0,,
d8071a739aa75a3b62ebcf3fb41d712ec591507b91c8cf72,1.0,,
f000950527a6feb6c6ee6c0784b68137d49ad8cf4a341620,,1.0,
47e3664e12f3ce7403646c627920d872294f20a9257c37ad,,5.0,
f000950527a6feb6888adf77b1553c4b795cf2b2c642f9f9,1.0,15.0,49.0
d8071a739aa75a3b41cb304903fdd82dbe0d1d93e2744107,7.0,,
516ab81418ed215d6e90a32fab7475d25bee08918d21a88b,3.0,,
d8071a739aa75a3b846692268699d6f903367fabd0867f28,2.0,,
d8071a739aa75a3b4c3e522b106e841a5ba6c383f0484714,1.0,,
f000950527a6feb60bab59d37a85acd4d737c73c29bc92c1,,8.0,
f000950527a6feb6df51bd264ac360a2f31d21315e4c0a8e,,1.0,
f000950527a6feb69b0c1c3a8464acbac8062d6291441f88,,1.0,
f000950527a6feb61d5fb987db9d354b40529097c70ab126,,1.0,
e9f7b28ec10e0470aafc2ffa339f4d01a9e7242035e5d6c6,,1.0,
f000950527a6feb6c77d690d93ae4d0df0166ed6c19a4140,2.0,,
f000950527a6feb6b32b9cbda6869ac523d551eda4e0482a,28.0,,
d8071a739aa75a3b65e641061a7487c7c4e8dcf25224c018,8.0,,
d8071a739aa75a3b6507e6609713242580a539dad7df997e,16.0,,
f000950527a6feb65b33b8a7586794130181fa4b54e2588b,,10.0,
f000950527a6feb6801304db6a4c41897c31c114d64514ff,1.0,,
f000950527a6feb6b3f034bd792a94d96699a4e7f439bcf8,,1.0,
47e3664e12f3ce740b5bace94fc48a6eab6908ffb78a9c85,2.0,,
f000950527a6feb6ea3985c82f772817ff202ba176161629,1.0,12.0,
d8071a739aa75a3bcc7319abcfc6fc097ffdcde98c24985f,1.0,,
f000950527a6feb66a96140159b73a2137642a4fbbed68b6,11.0,,
f000950527a6feb6f462492459ae2d737bdc86a2a91eb99f,3.0,,
47645761dc56bb8c678b588a0bebfb58663770fcf6440bc9,1.0,,
f000950527a6feb669a496f32db62c512acee476b1f198b7,2.0,,
f000950527a6feb654687a58ceb11e69356c452b21db2519,4.0,1.0,1087.0
f000950527a6feb61533d666ae2fe2b85bf9c0c7e41e86c1,,,13.0
47e3664e12f3ce740531d53a88045e06036e2cd947709916,2.0,,
f000950527a6feb64db9ebac84b32dd8ddfa9c650f8f5014,,1.0,
47645761dc56bb8c131455867b1b3f06fe13f15f73850dac,,1.0,
